DATE,CPI_YoY
2009-02-01,8.463140671510772e-05
2009-03-01,-0.004464787676623838
2009-04-01,-0.005763244243767063
2009-05-01,-0.01015761495855172
2009-06-01,-0.012291746182109153
2009-07-01,-0.01958761003762277
2009-08-01,-0.014838355663267633
2009-09-01,-0.01377942862886472
2009-10-01,-0.002239682942003385
2009-11-01,0.019145871744709275
2009-12-01,0.028141231232083674
2010-01-01,0.026211113889767157
2010-02-01,0.02151336357866529
2010-03-01,0.022861714393279886
2010-04-01,0.022067707525304403
2010-05-01,0.020035489292185682
2010-06-01,0.011215605940686268
2010-07-01,0.013407784804821077
2010-08-01,0.011501775395112546
2010-09-01,0.011183122472331775
2010-10-01,0.011666951489314625
2010-11-01,0.01084544776600338
2010-12-01,0.01437793022217937
2011-01-01,0.017007834915029774
2011-02-01,0.02124898173333145
2011-03-01,0.02619241510354109
2011-04-01,0.030772344447868694
2011-05-01,0.034589718808965
2011-06-01,0.03502318150636041
2011-07-01,0.035798809769996165
2011-08-01,0.0375499603070808
2011-09-01,0.03812621692818685
2011-10-01,0.035222681306640524
2011-11-01,0.03451432214581729
2011-12-01,0.03062066838419386
2012-01-01,0.030087663379855023
2012-02-01,0.028981784423473878
2012-03-01,0.025828752813320977
2012-04-01,0.022731633741348567
2012-05-01,0.01737942937466075
2012-06-01,0.01653870448297634
2012-07-01,0.014175114798464783
2012-08-01,0.016859349154821235
2012-09-01,0.019497168982819613
2012-10-01,0.021556780595369363
2012-11-01,0.017960197033926262
2012-12-01,0.017595049796895523
2013-01-01,0.01684061762098299
2013-02-01,0.020181404902574807
2013-03-01,0.015187472411246183
2013-04-01,0.01138808047576867
2013-05-01,0.013903888279197085
2013-06-01,0.017157935271568725
2013-07-01,0.01885471805415806
2013-08-01,0.01538809488600279
2013-09-01,0.010947341081747997
2013-10-01,0.00876799143491147
2013-11-01,0.012328701961954458
2013-12-01,0.015128383667573297
2014-01-01,0.01557758795574915
2014-02-01,0.011204746347724948
2014-03-01,0.016126949139408042
2014-04-01,0.02015125303606169
2014-05-01,0.02166947687079812
2014-06-01,0.020589816945944195
2014-07-01,0.019742378703305974
2014-08-01,0.017150983482969062
2014-09-01,0.016840509711232077
2014-10-01,0.016095417021513292
2014-11-01,0.01231524989320798
2014-12-01,0.006531213919623191
2015-01-01,-0.002299309782054282
2015-02-01,-0.0008703146293520536
2015-03-01,-0.00022031284423873476
2015-04-01,-0.0010403098939391064
2015-05-01,0.0003503321824429584
2015-06-01,0.001795718097550525
2015-07-01,0.0022568611104094582
2015-08-01,0.002413037985344868
2015-09-01,8.842961634170088e-05
2015-10-01,0.0012761656067050708
2015-11-01,0.004363182169185187
2015-12-01,0.006387247515364791
2016-01-01,0.012375025026943876
2016-02-01,0.008472775790126619
2016-03-01,0.008916160965521946
2016-04-01,0.011726257503534843
2016-05-01,0.010784764621246223
2016-06-01,0.010792865347959424
2016-07-01,0.008683633430518256
2016-08-01,0.010553158595656864
2016-09-01,0.015486446201652182
2016-10-01,0.01685924966243646
2016-11-01,0.016843334719788938
2016-12-01,0.020507989115119862
2017-01-01,0.025103933482571117
2017-02-01,0.028103616813294208
2017-03-01,0.0244119623655914
2017-04-01,0.02176223471915395
2017-05-01,0.018563431667619756
2017-06-01,0.01640565809959127
2017-07-01,0.017251073506566073
2017-08-01,0.0192812155729698
2017-09-01,0.021805652303711787
2017-10-01,0.02020757753132485
2017-11-01,0.02172493864295566
2017-12-01,0.021299307195522532
2018-01-01,0.02151318868063945
2018-02-01,0.02263468931091861
2018-03-01,0.023309497646499366
2018-04-01,0.024709963021052994
2018-05-01,0.02781921607842497
2018-06-01,0.028075506935940187
2018-07-01,0.02854124785561929
2018-08-01,0.026429238568742575
2018-09-01,0.02332055105808828
2018-10-01,0.02492032470218053
2018-11-01,0.02147328577667773
2018-12-01,0.020023809043401064
2019-01-01,0.014875893578291333
2019-02-01,0.015188615351321877
2019-03-01,0.018831863513063984
2019-04-01,0.020005834702090608
2019-05-01,0.017959105553606136
2019-06-01,0.01671194894390049
2019-07-01,0.01826331335037068
2019-08-01,0.017376412106666406
2019-09-01,0.016844977040391562
2019-10-01,0.017339736996186295
